DATE,PRODUCT_ID,PRODUCT_BRAND,PACK_SIZE,UNIT_PRICE,SALES_QTY,SALES_VALUE,Year,Month,Day,Dayofweek,Weekofyear,Dayofyear,Is_weekend,lag_qty_1,lag_qty_2,lag_qty_3,lag_qty_7,lag_qty_14,lag_qty_30,lag_qty_60,lag_value_1,lag_value_2,lag_value_3,lag_value_7,lag_value_14,lag_value_30,lag_value_60,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,Product_Sale_Count,Days_Since_Last_Sale,Avg_Days_Between_Sales,Month_sin,Month_cos,Dayofweek_sin,Dayofweek_cos,Next_Purchase_Volume,Predicted_Next_Purchase_Volume,Model_RMSE
2024-03-23,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,5,7,2024,3,23,5,12,83,True,40.0,47.0,50.0,27.0,24.0,21.0,44.0,65.0,73.0,70.0,45.0,36.0,39.0,76.0,45.666666666666664,5.1316014394469045,28.0,18.964879822099252,25.785714285714285,14.697873061346945,61,1.0,1.6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4.0,22.114864,18.114864349365234
2024-11-02,ANCHOR BLUE MILK_2000 ML,ANCHOR BLUE MILK,2000 ML,5.5,9,49,2024,11,2,5,44,307,True,14.0,1.0,2.0,3.0,36.0,5.0,3.0,92.0,7.0,14.0,16.0,235.0,33.0,20.0,5.666666666666667,7.234178138070029,7.285714285714286,7.111359122659237,10.857142857142858,15.098941087971093,264,1.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,3.0,13.255358,10.25535774230957
2024-11-24,ANCHOR BLUE MILK_1000 ML,ANCHOR BLUE MILK,1000 ML,3.0,2,5,2024,11,24,6,47,329,True,17.0,4.0,4.0,30.0,2.0,4.0,3.0,50.0,10.0,10.0,90.0,5.0,10.0,9.0,8.333333333333334,7.505553499465078,13.285714285714286,9.82707629823991,15.571428571428571,9.221332172358121,199,1.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.0,11.076119,9.076119422912598
2024-09-02,ANCHOR BLUE MILK_2000 ML,ANCHOR BLUE MILK,2000 ML,5.5,3,20,2024,9,2,0,36,246,False,3.0,12.0,25.0,6.0,22.0,27.0,3.0,20.0,78.0,163.0,39.0,143.0,176.0,20.0,13.333333333333334,11.060440015358004,7.857142857142857,8.27503416767512,16.0,11.727679290399303,205,2.0,1.2,-1.0,-1.8369701987210297e-16,0.0,1.0,3.0,12.369535,9.369535446166992
2024-03-25,DASANI WATER_300 ML,DASANI WATER,300 ML,2.0,13,29,2024,3,25,0,13,85,False,12.0,10.0,9.0,13.0,10.0,19.0,17.0,21.0,22.0,19.0,24.0,19.0,36.0,34.0,10.333333333333334,1.5275252316645824,11.571428571428571,1.5118578920391426,10.857142857142858,1.9158104473860418,73,1.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,11.0,13.613202,2.6132020950317383
2024-09-21,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,80,129,2024,9,21,5,38,265,True,38.0,2.0,4.0,7.0,1.0,34.0,4.0,62.0,4.0,8.0,11.0,2.0,67.0,5.0,14.666666666666666,20.231987873991255,10.142857142857142,12.442247538508573,8.571428571428571,8.846679391937403,229,1.0,1.8,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,22.0,31.364325,9.364324569702148
2024-11-26,ANCHOR BLUE MILK_2000 ML,ANCHOR BLUE MILK,2000 ML,5.5,10,68,2024,11,26,1,48,331,False,10.0,14.0,52.0,71.0,35.0,2.0,3.0,65.0,92.0,309.0,404.0,232.0,14.0,21.0,25.333333333333332,23.180451534284884,42.42857142857143,25.986260105788904,54.642857142857146,41.204195348116095,288,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,20.0,24.11229,4.1122894287109375
2024-04-14,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,21,173,2024,4,14,6,15,105,True,29.0,29.0,21.0,9.0,27.0,17.0,28.0,235.0,235.0,173.0,72.0,216.0,134.0,226.0,26.333333333333332,4.6188021535221715,22.857142857142858,6.986381310059465,28.0,13.564659966249758,94,1.0,1.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,21.0,24.412643,3.4126434326171875
2024-10-13,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,6,12,2024,10,13,6,41,287,True,36.0,42.0,35.0,32.0,6.0,5.0,8.0,91.0,111.0,90.0,79.0,15.0,11.0,19.0,37.666666666666664,3.7859388972001464,52.714285714285715,42.03456627473114,46.0,43.17050275005269,231,1.0,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,11.0,25.588114,14.588113784790039
2024-05-09,PEPSI_250 ML,PEPSI,250 ML,2.0,3,6,2024,5,9,3,19,130,False,5.0,3.0,6.0,3.0,9.0,45.0,71.0,9.0,6.0,12.0,6.0,18.0,90.0,136.0,4.666666666666667,1.527525231673819,3.7142857142857144,1.253566341065139,5.142857142857143,2.5975474485048977,70,1.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,12.0,8.559977,3.440023422241211
2024-11-04,MOUNTAIN DEW_250 ML,MOUNTAIN DEW,250 ML,2.0,2,5,2024,11,4,0,45,309,False,2.0,4.0,9.0,14.0,2.0,2.0,12.0,5.0,10.0,22.0,35.0,5.0,5.0,30.0,5.0,3.60555127547378,6.428571428571429,4.613644360560819,5.642857142857143,6.331935453981521,255,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,2.0,8.297098,6.297098159790039
2024-07-17,FANTA_200 ML,FANTA,200 ML,1.7,2,4,2024,7,17,2,29,199,False,8.0,6.0,12.0,1.0,8.0,6.0,4.0,16.0,12.0,24.0,2.0,16.0,12.0,8.0,8.666666666666666,3.055050463313077,6.714285714285714,3.4982989063449486,6.785714285714286,2.722514997584153,71,1.0,1.2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,8.957574,7.957573890686035
2024-05-18,PEPSI_250 ML,PEPSI,250 ML,2.0,15,30,2024,5,18,5,20,139,True,16.0,15.0,16.0,5.0,3.0,45.0,30.0,30.0,30.0,30.0,9.0,6.0,90.0,60.0,15.666666666666666,0.5773502692464533,12.857142857142858,6.9144431308345355,8.142857142857142,6.825936316241787,76,1.0,1.6,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16.0,14.571143,1.4288568496704102
2024-06-02,MOUNTAIN DEW_250 ML,MOUNTAIN DEW,250 ML,2.0,4,10,2024,6,2,6,22,154,True,5.0,3.0,12.0,4.0,2.0,4.0,34.0,13.0,7.0,28.0,10.0,5.0,7.0,75.0,6.666666666666667,4.725815626260047,8.714285714285714,5.345224838250333,6.928571428571429,5.703767792691832,111,1.0,1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,12.0,8.963833,3.0361671447753906
2024-08-10,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,16,32,2024,8,10,5,32,223,True,6.0,6.0,16.0,68.0,39.0,44.0,55.0,12.0,12.0,32.0,128.0,74.0,84.0,96.0,9.333333333333334,5.773502691899113,26.714285714285715,23.528098702858106,36.714285714285715,26.447127432871348,214,1.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,35.0,22.07747,12.922529220581055
2024-09-10,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,16,129,2024,9,10,1,37,254,False,11.0,18.0,18.0,5.0,5.0,45.0,10.0,86.0,130.0,130.0,38.0,38.0,355.0,76.0,15.666666666666666,4.041451884333337,13.428571428571429,5.028490259087928,12.0,5.00768639961619,199,1.0,1.4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,16.0,22.611498,6.61149787902832
2024-11-25,SPRITE_1000 ML,SPRITE,1000 ML,3.5,4,10,2024,11,25,0,48,330,False,4.0,60.0,21.0,4.0,47.0,11.0,4.0,10.0,214.0,69.0,10.0,166.0,35.0,10.0,28.333333333333332,28.711205710199696,23.857142857142858,19.213090775376997,34.42857142857143,18.887172226812066,219,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,4.0,20.142,16.142000198364258
2024-12-17,DASANI WATER_500 ML,DASANI WATER,500 ML,2.5,10,30,2024,12,17,1,51,352,False,5.0,38.0,29.0,82.0,14.0,70.0,21.0,15.0,100.0,76.0,204.0,36.0,182.0,56.0,24.0,17.05872210923304,36.142857142857146,25.94499676513494,30.785714285714285,23.109034435204315,159,1.0,1.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,3.0,24.178152,21.178152084350586
2024-10-11,FANTA_250 ML,FANTA,250 ML,2.0,7,17,2024,10,11,4,41,285,False,18.0,28.0,32.0,1.0,13.0,7.0,4.0,38.0,58.0,70.0,2.0,29.0,14.0,10.0,26.0,7.211102550931732,17.857142857142858,12.548951768025256,12.428571428571429,10.493325979396282,180,1.0,1.2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7.0,17.56021,10.560209274291992
2024-09-02,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,10,86,2024,9,2,0,36,246,False,5.0,10.0,4.0,16.0,54.0,7.0,8.0,38.0,86.0,38.0,130.0,432.0,57.0,60.0,6.333333333333333,3.214550253671908,10.571428571428571,4.928053803048752,21.785714285714285,18.647245915141436,193,1.0,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,18.0,15.14643,2.853569984436035
2024-07-22,PEPSI_150 ML,PEPSI,150 ML,1.5,12,18,2024,7,22,0,30,204,False,8.0,8.0,32.0,8.0,16.0,2.0,8.0,12.0,12.0,48.0,12.0,24.0,3.0,12.0,16.0,13.856406460553389,13.142857142857142,9.441549509634317,12.285714285714286,7.436175313740697,77,1.0,1.8,-0.4999999999999998,-0.8660254037844388,0.0,1.0,4.0,12.506049,8.506049156188965
2024-11-01,SPRITE_1000 ML,SPRITE,1000 ML,3.5,14,46,2024,11,1,4,44,306,False,2.0,4.0,2.0,2.0,7.0,6.0,2.0,5.0,15.0,5.0,5.0,25.0,15.0,5.0,2.6666666666666665,1.15470053841058,11.0,14.933184523068814,14.0,16.6178773058965,197,1.0,2.6,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7.0,12.747028,5.747028350830078
2024-06-02,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,15,120,2024,6,2,6,22,154,True,30.0,10.0,26.0,58.0,24.0,21.0,17.0,240.0,95.0,219.0,475.0,193.0,173.0,134.0,22.0,10.583005244260619,23.0,17.68238294650049,28.285714285714285,18.163482262827984,124,1.0,1.4,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,18.0,23.17847,5.178470611572266
2024-11-06,SPRITE_1000 ML,SPRITE,1000 ML,3.5,29,100,2024,11,6,2,45,311,False,5.0,3.0,2.0,4.0,41.0,20.0,3.0,18.0,11.0,5.0,15.0,121.0,50.0,11.0,3.3333333333333335,1.5275252316756125,5.285714285714286,4.231401884102354,11.428571428571429,13.704094198529916,202,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,44.0,18.585049,25.41495132446289
2024-07-31,ANCHOR BLUE MILK_1000 ML,ANCHOR BLUE MILK,1000 ML,3.0,9,24,2024,7,31,2,31,213,False,5.0,4.0,4.0,4.0,2.0,12.0,9.0,14.0,10.0,10.0,10.0,5.0,30.0,27.0,4.333333333333333,0.5773502691900235,3.2857142857142856,1.253566341055973,5.0,3.1378581622109727,119,1.0,1.2,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,12.0,10.549193,1.4508066177368164
2024-08-25,ANCHOR BLUE MILK_1000 ML,ANCHOR BLUE MILK,1000 ML,3.0,2,5,2024,8,25,6,34,238,True,30.0,16.0,27.0,6.0,2.0,8.0,4.0,75.0,43.0,72.0,15.0,5.0,23.0,10.0,24.333333333333332,7.371114795831989,15.0,10.878112581387137,9.071428571428571,9.643365879945943,137,1.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,4.0,14.267684,10.267683982849121
2024-11-20,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,38,95,2024,11,20,2,47,325,False,29.0,23.0,89.0,51.0,9.0,107.0,4.0,71.0,54.0,231.0,128.0,23.0,242.0,8.0,47.0,36.49657518178934,49.142857142857146,22.872316392155376,46.0,24.545091942413606,266,1.0,1.2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,16.0,40.539146,24.539146423339844
2024-08-14,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,81,774,2024,8,14,2,33,227,False,135.0,33.0,50.0,41.0,49.0,59.0,88.0,1454.0,333.0,522.0,442.0,531.0,666.0,938.0,72.66666666666667,54.64735431229375,51.42857142857143,37.38474351415368,51.142857142857146,27.729065957963343,225,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,150.0,64.95431,85.04569244384766
2024-09-05,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,4,16,2024,9,5,3,36,249,False,2.0,4.0,4.0,14.0,22.0,3.0,24.0,8.0,16.0,16.0,54.0,87.0,13.0,96.0,3.3333333333333335,1.1547005384088314,6.714285714285714,5.376314900076156,8.857142857142858,7.43026185331142,232,1.0,1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,4.0,9.546064,5.546064376831055
2024-09-27,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,33,86,2024,9,27,4,39,271,False,3.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,2.3333333333333335,0.5773502692512261,2.5714285714285716,0.7867957924823732,2.5,0.6504436355742199,215,1.0,1.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.0,15.508932,12.508932113647461
2024-11-07,DASANI WATER_1000 ML,DASANI WATER,1000 ML,2.5,61,152,2024,11,7,3,45,312,False,46.0,5.0,9.0,6.0,6.0,8.0,5.0,118.0,13.0,23.0,15.0,15.0,19.0,11.0,20.0,22.60530911091455,19.571428571428573,17.018197543190322,17.928571428571427,15.218734839331617,255,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,38.0,37.777527,0.22247314453125
2024-09-03,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,18,130,2024,9,3,1,36,247,False,10.0,5.0,10.0,11.0,22.0,7.0,9.0,86.0,38.0,86.0,86.0,177.0,57.0,72.0,8.333333333333334,2.8867513459565557,9.714285714285714,4.3094580368600734,18.642857142857142,16.368859472777537,194,1.0,1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,14.0,21.428617,7.428617477416992
2024-11-25,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,16,129,2024,11,25,0,48,330,False,37.0,186.0,88.0,16.0,9.0,22.0,30.0,316.0,1504.0,747.0,130.0,72.0,172.0,244.0,103.66666666666667,75.72538103788833,85.42857142857143,56.00255096230631,90.78571428571429,49.742689561735105,272,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,76.0,53.351315,22.648685455322266
2024-11-20,DOVE BODY WASH_100 ML,DOVE BODY WASH,100 ML,3.5,11,38,2024,11,20,2,47,325,False,20.0,21.0,38.0,18.0,5.0,81.0,86.0,70.0,73.0,133.0,64.0,16.0,288.0,304.0,26.333333333333332,10.115993936997295,29.285714285714285,9.068522219088534,26.714285714285715,13.23415494630625,274,1.0,1.2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,27.0,24.588713,2.411287307739258
2024-07-15,DOVE BODY WASH_500 ML,DOVE BODY WASH,500 ML,8.0,27,216,2024,7,15,0,29,197,False,27.0,42.0,40.0,19.0,8.0,58.0,9.0,216.0,336.0,317.0,148.0,60.0,475.0,72.0,36.333333333333336,8.14452781524995,38.142857142857146,12.130245551631493,23.571428571428573,17.225715506917357,147,2.0,1.2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,27.0,34.43973,7.439731597900391
2024-09-08,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,14,126,2024,9,8,6,36,252,True,34.0,28.0,27.0,16.0,17.0,32.0,51.0,324.0,252.0,270.0,180.0,162.0,306.0,594.0,29.666666666666668,3.7859388972048653,26.285714285714285,7.454624643229167,25.357142857142858,11.619659354579294,250,1.0,1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,34.0,26.783024,7.216976165771484
2024-06-17,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,26,153,2024,6,17,0,25,169,False,18.0,59.0,35.0,44.0,20.0,14.0,6.0,105.0,348.0,206.0,262.0,114.0,80.0,35.0,37.333333333333336,20.599352740642328,29.857142857142858,18.406779289423277,38.57142857142857,20.672219506880364,157,1.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0,28.0,37.372772,9.372772216796875
2024-07-11,SPRITE_200 ML,SPRITE,200 ML,1.7,12,24,2024,7,11,3,28,193,False,12.0,2.0,12.0,12.0,12.0,12.0,2.0,24.0,4.0,24.0,24.0,24.0,24.0,4.0,8.666666666666666,5.773502691902585,9.285714285714286,5.376314900076469,8.5,4.973004044916178,122,1.0,1.0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,4.0,12.986133,8.986132621765137
2024-09-10,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,4,16,2024,9,10,1,37,254,False,4.0,4.0,4.0,4.0,4.0,24.0,14.0,16.0,16.0,16.0,16.0,16.0,90.0,56.0,4.0,0.0,3.7142857142857144,0.7559289460312447,5.357142857142857,3.9146105584284228,237,1.0,1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,10.0,9.419168,0.5808315277099609
2024-06-14,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,8,16,2024,6,14,4,24,166,False,4.0,4.0,14.0,20.0,18.0,2.0,22.0,5.0,5.0,25.0,40.0,36.0,4.0,36.0,7.333333333333333,5.773502691895819,16.285714285714285,9.34013357710127,17.142857142857142,7.080386156973562,136,1.0,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,33.0,12.551344,20.44865608215332
2024-10-02,DOVE BODY WASH_100 ML,DOVE BODY WASH,100 ML,3.5,100,356,2024,10,2,2,40,276,False,23.0,9.0,9.0,121.0,112.0,45.0,60.0,76.0,32.0,32.0,428.0,397.0,160.0,198.0,13.666666666666666,8.08290376865692,42.714285714285715,53.0462511578789,72.64285714285714,59.7000285309261,229,2.0,1.4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,27.0,50.39213,23.392131805419922
2024-05-08,SPRITE_200 ML,SPRITE,200 ML,1.7,2,4,2024,5,8,2,19,129,False,2.0,2.0,2.0,32.0,2.0,20.0,36.0,4.0,4.0,4.0,64.0,4.0,40.0,60.0,2.0,0.0,6.714285714285714,11.205865810880095,8.285714285714286,10.140767467758458,66,1.0,2.6,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4.0,8.172665,4.172664642333984
2024-04-28,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,47,522,2024,4,28,6,17,119,True,41.0,101.0,100.0,137.0,39.0,80.0,96.0,473.0,1134.0,1107.0,1503.0,405.0,929.0,1117.0,80.66666666666667,34.355979586287,97.0,33.19638534539568,73.71428571428571,39.946942833691615,118,1.0,1.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,18.0,36.849194,18.849193572998047
2024-08-15,SPRITE_250 ML,SPRITE,250 ML,2.0,9,23,2024,8,15,3,33,228,False,27.0,15.0,15.0,2.0,21.0,2.0,7.0,66.0,36.0,36.0,5.0,52.0,5.0,15.0,19.0,6.9282032302810155,11.285714285714286,9.031690238900602,12.5,9.63766649062927,204,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,7.0,15.947659,8.94765853881836
2024-03-17,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,51,90,2024,3,17,6,11,77,True,33.0,40.0,34.0,55.0,40.0,46.0,46.0,56.0,68.0,61.0,92.0,67.0,88.0,81.0,35.666666666666664,3.785938897204262,38.0,11.489125293076071,42.07142857142857,11.282827562370448,69,1.0,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,18.0,27.017199,9.01719856262207
2024-05-03,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,5,17,2024,5,3,4,18,124,False,12.0,3.0,4.0,4.0,4.0,50.0,12.0,42.0,12.0,16.0,16.0,16.0,170.0,48.0,6.333333333333333,4.932882862323116,5.0,3.109126351032721,14.071428571428571,17.630673819813104,108,1.0,1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.0,12.086101,10.086100578308105
2024-08-19,KELLOGS CORN FLAKES_500 G,KELLOGS CORN FLAKES,500 G,5.5,15,88,2024,8,19,0,34,232,False,27.0,70.0,18.0,32.0,24.0,11.0,28.0,161.0,419.0,101.0,192.0,142.0,57.0,165.0,38.333333333333336,27.790885796127608,41.57142857142857,25.37621683688082,28.357142857142858,22.973587318607862,218,1.0,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,22.0,35.27477,13.274768829345703
2024-10-01,DASANI WATER_2250 ML,DASANI WATER,2250 ML,4.0,9,36,2024,10,1,1,40,275,False,75.0,77.0,4.0,85.0,2.0,11.0,2.0,299.0,308.0,16.0,340.0,7.0,43.0,7.0,52.0,41.58124577258357,46.0,33.306655991458136,26.785714285714285,30.21507156123489,141,4.0,1.8,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3.0,34.041813,31.041812896728516
2024-04-27,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,4,16,2024,4,27,5,17,118,True,4.0,4.0,62.0,8.0,19.0,4.0,4.0,16.0,16.0,230.0,32.0,73.0,16.0,16.0,23.333333333333332,33.48631561299927,23.142857142857142,21.721176851394148,15.785714285714286,17.392211216202355,102,1.0,1.2,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,4.0,13.305432,9.305432319641113
2024-07-02,SPRITE_200 ML,SPRITE,200 ML,1.7,2,4,2024,7,2,1,27,184,False,12.0,4.0,10.0,14.0,8.0,16.0,2.0,24.0,8.0,20.0,28.0,16.0,32.0,4.0,8.666666666666666,4.163331998941043,9.428571428571429,4.577377082173072,9.214285714285714,5.5494777499046535,114,1.0,1.4,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,12.0,10.31658,1.683420181274414
2024-04-29,COCA COLA_250 ML,COCA COLA,250 ML,2.0,25,50,2024,4,29,0,18,120,False,25.0,25.0,27.0,54.0,8.0,52.0,20.0,50.0,50.0,54.0,114.0,20.0,106.0,50.0,25.666666666666668,1.1547005383786326,34.57142857142857,15.820420799893931,43.785714285714285,48.73030737788194,83,1.0,1.2,0.8660254037844387,-0.49999999999999983,0.0,1.0,24.0,26.827288,2.8272876739501953
2024-12-14,MOUNTAIN DEW_750 ML,MOUNTAIN DEW,750 ML,3.5,13,52,2024,12,14,5,50,349,True,24.0,15.0,9.0,24.0,2.0,39.0,10.0,89.0,60.0,36.0,90.0,8.0,151.0,34.0,16.0,7.5498344352751285,15.428571428571429,7.913219801008063,12.428571428571429,7.541824771174719,327,1.0,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,26.0,16.731022,9.268978118896484
2024-12-08,MOUNTAIN DEW_1000 ML,MOUNTAIN DEW,1000 ML,3.5,8,20,2024,12,8,6,49,343,True,8.0,8.0,4.0,11.0,8.0,8.0,16.0,20.0,20.0,10.0,31.0,20.0,26.0,53.0,6.666666666666667,2.3094010767734323,6.714285714285714,4.111540089161586,6.785714285714286,3.0928844249203786,202,1.0,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,12.0,10.902631,1.0973691940307617
2024-11-10,MOUNTAIN DEW_300 ML,MOUNTAIN DEW,300 ML,2.3,2,6,2024,11,10,6,45,315,True,2.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,15.0,6.0,2.0,0.0,2.0,0.0,3.7857142857142856,4.758451128554274,257,1.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.0,7.8432274,5.843227386474609
2024-11-19,SPRITE_250 ML,SPRITE,250 ML,2.0,61,125,2024,11,19,1,47,324,False,2.0,41.0,52.0,17.0,8.0,4.0,16.0,5.0,84.0,106.0,38.0,16.0,10.0,36.0,31.666666666666668,26.274195198586202,57.857142857142854,41.61902037702074,58.714285714285715,38.96631399521408,299,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,24.0,48.67769,24.677688598632812
2024-11-15,DASANI WATER_200 ML,DASANI WATER,200 ML,1.5,77,127,2024,11,15,4,46,320,False,102.0,148.0,36.0,51.0,4.0,4.0,7.0,162.0,229.0,69.0,84.0,5.0,5.0,11.0,95.33333333333333,56.296832356122295,69.28571428571429,42.299386464085956,44.42857142857143,44.276603103869434,280,1.0,1.2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,54.0,58.187176,4.187175750732422
2024-10-10,DOVE BODY WASH_1000 ML,DOVE BODY WASH,1000 ML,12.0,47,510,2024,10,10,3,41,284,False,120.0,179.0,15.0,46.0,81.0,28.0,50.0,1308.0,1962.0,144.0,486.0,821.0,270.0,522.0,104.66666666666667,83.06824503583407,105.0,58.50356114517017,80.78571428571429,52.973401992710514,282,1.0,1.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,81.0,64.50355,16.49645233154297
2024-07-02,SPRITE_1000 ML,SPRITE,1000 ML,3.5,3,11,2024,7,2,1,27,184,False,4.0,4.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,21.0,20.0,20.0,26.0,27.0,5.0,1.732050807589518,9.0,7.325753658613499,7.785714285714286,5.577131485304823,108,1.0,1.2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,4.0,8.947274,4.947274208068848
2024-07-12,MOUNTAIN DEW_250 ML,MOUNTAIN DEW,250 ML,2.0,14,35,2024,7,12,4,28,194,False,6.0,8.0,12.0,15.0,8.0,8.0,2.0,15.0,20.0,30.0,38.0,20.0,20.0,5.0,8.666666666666666,3.055050463315324,8.142857142857142,4.561745697596876,7.142857142857143,4.0355562548050194,149,1.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,13.0,12.905338,0.09466171264648438
2024-08-23,DASANI WATER_250 ML,DASANI WATER,250 ML,1.7,22,42,2024,8,23,4,34,236,False,56.0,35.0,15.0,8.0,6.0,50.0,18.0,101.0,68.0,30.0,15.0,12.0,86.0,32.0,35.333333333333336,20.502032419576512,27.714285714285715,18.508685219956426,30.214285714285715,20.565761582069747,227,1.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,46.0,27.63225,18.36775016784668
